CBSA,CITY,STATE,CITYSTATE,NETMIG2020,NETMIG2021,TOTALNETMIG,2020rank,2020census,2010census,Change,2020 land area,2020 population density,Location,Unemployment Rate (August 2021),Change in Unemployment (August 2021 vs August 2019),Change in Unemployment (August 2021 vs January 2020),Change in Unemployment (August 2021 vs August 2020),Adjusted Unemployment Rate* (August 2021),Effective Real-Estate Tax Rate,Annual Taxes on $217.5K Home*,State Median Home Value,Annual Taxes on Home Priced at State Median Value,ZHVI,ZORI,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag
38060,Phoenix,AZ,"Phoenix, AZ",20370,70097,90467,5,"1,608,139","1,445,632",+11.24%,518.0 sq mi,"3,105/sq mi",33°34′N 112°05′W﻿ / ﻿33.57°N 112.09°W﻿ / 33.57; -112.09﻿ (6 Phoenix),5.20%,20.33%,24.89%,-27.59%,5.50%,0.66%,"$1,446","$225,500","$1,499",442976,1884,13,140,-20,-71,50.668896,82.2742474916388,19.063545150501675,32.5,-0.1875,-7.5,-0.08450704225352113,-3,-14.5,0.12126464176630504,-0.31915512428927906,0.6557,499900,0.00989898989898985,0.19450418160095584,1.2738,0
19100,Dallas,TX,"Dallas, TX",15416,62921,78337,9,"1,304,379","1,197,816",+8.90%,339.6 sq mi,"3,841/sq mi",32°47′N 96°46′W﻿ / ﻿32.79°N 96.76°W﻿ / 32.79; -96.76﻿ (9 Dallas),5.20%,47.62%,56.79%,-26.03%,5.50%,1.80%,"$3,907","$172,500","$3,099",361270,1699,4,72,-13,23,67.892977,77.59197324414716,58.19397993311036,34,-0.2093023255813954,-9,-0.2093023255813954,-9,-13,0.14849044541874878,0.1352692675324687,1.0759,409000,0.02249999999999996,0.14088062595015272,1.0422,0
45300,Tampa,FL,"Tampa, FL",10620,45625,56245,52,"384,959","335,709",+14.67%,114.0 sq mi,"3,377/sq mi",27°58′N 82°28′W﻿ / ﻿27.97°N 82.47°W﻿ / 27.97; -82.47﻿ (Tampa),4.70%,30.57%,36.13%,-43.58%,4.97%,0.89%,"$1,934","$215,300","$1,914",341997,1999,17,35,-14,24,76.923077,75.91973244147158,77.92642140468227,34.5,-0.21590909090909097,-9.5,-0.26595744680851063,-12.5,-12.5,0.0925979849346794,0.06259879116402645,1.3354,393900,0.02338269680436466,0.3154115879111705,1.0037,1
12420,Austin,TX,"Austin, TX",12543,42541,55084,11,"961,855","790,390",+21.69%,319.9 sq mi,"3,007/sq mi",30°18′N 97°45′W﻿ / ﻿30.30°N 97.75°W﻿ / 30.30; -97.75﻿ (11 Austin),3.50%,37.17%,40.48%,-36.14%,3.70%,1.80%,"$3,907","$172,500","$3,099",573123,1798,34,56,33,-27,71.404682,92.64214046822742,50.16722408026756,25.5,-0.44565217391304346,-20.5,-0.3855421686746988,-16,-21.5,0.12517437298330591,-0.31945768923417417,1.0001,575000,0.05504587155963292,0.3142857142857143,1.4652,1
26420,Houston,TX,"Houston, TX",5476,31921,37397,4,"2,304,580","2,099,451",+9.77%,640.4 sq mi,"3,599/sq mi",29°47′N 95°23′W﻿ / ﻿29.78°N 95.39°W﻿ / 29.78; -95.39﻿ (4 Houston),6.00%,51.56%,51.93%,-29.14%,6.35%,1.80%,"$3,907","$172,500","$3,099",287957,1518,5,243,3,-13,28.762542,57.19063545150501,0.33444816053511706,42.5,-0.2410714285714286,-13.5,-0.1747572815533981,-9,-4.5,0.02070652713979215,-0.02260333101265643,0.2336,362494,0.01352979826928191,0.08349797793513258,0.9237,0
40140,Riverside,CA,"Riverside, CA",3114,33986,37100,61,"314,998","303,871",+3.66%,81.2 sq mi,"3,879/sq mi",33°56′N 117°23′W﻿ / ﻿33.93°N 117.39°W﻿ / 33.93; -117.39﻿ (Riverside),6.80%,80.35%,72.23%,-35.43%,7.19%,0.76%,"$1,644","$505,000","$3,818",555853,2537,16,160,-17,-79,47.826087,84.2809364548495,11.37123745819398,31,-0.2954545454545454,-13,-0.07462686567164178,-2.5,-16,-0.00980349241488309,-0.35733847488215753,0.5612,549900,0.01084558823529402,0.11090909090909085,1.4012,0
35840,North Port,FL,"North Port, FL",5174,29691,34865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",432359,2380,62,12,-2,118,85.785953,77.59197324414716,93.9799331103679,34,-0.29166666666666663,-14,-0.4380165289256198,-26.5,-13,0.02485575289230812,0.43508180433983235,1.774,547500,0.04285714285714293,0.39508217607338514,1.3951,1
16740,Charlotte,NC,"Charlotte, NC",7764,26652,34416,16,"874,579","731,424",+19.57%,308.3 sq mi,"2,837/sq mi",35°12′N 80°50′W﻿ / ﻿35.20°N 80.83°W﻿ / 35.20; -80.83﻿ (17 Charlotte),4.60%,18.92%,34.46%,-42.39%,4.87%,0.84%,"$1,833","$172,500","$1,454",353106,1719,24,33,9,4,77.090301,84.2809364548495,69.89966555183946,31,-0.3111111111111111,-14,-0.11428571428571432,-4,-16,0.13639637043582353,0.04826360784281625,1.2349,399088.5,-0.00215401925240654,0.0954489933162237,1.0169,0
41700,San Antonio,TX,"San Antonio, TX",6496,26622,33118,7,"1,434,625","1,327,407",+8.08%,498.8 sq mi,"2,876/sq mi",29°28′N 98°31′W﻿ / ﻿29.47°N 98.52°W﻿ / 29.47; -98.52﻿ (7 San Antonio),4.90%,50.49%,55.61%,-27.85%,5.18%,1.80%,"$3,907","$172,500","$3,099",315208,1396,27,237,-21,-37,30.434783,44.81605351170568,16.05351170568562,47,-0.1607142857142857,-9,-0.07843137254901966,-4,0,0.10772928321900932,-0.03399594348234547,0.6298,346672.5,-0.00950714285714282,0.14602479338842975,0.8834,0
15980,Cape Coral,FL,"Cape Coral, FL",4598,26813,31411,130,"194,016","154,305",+25.74%,106.0 sq mi,"1,830/sq mi",26°38′N 81°59′W﻿ / ﻿26.64°N 81.99°W﻿ / 26.64; -81.99﻿ (Cape Coral),4.50%,28.28%,21.64%,-34.08%,4.76%,0.89%,"$1,934","$215,300","$1,914",NA,NA,73,49,-20,111,73.244147,77.59197324414716,68.89632107023411,34,-0.2444444444444445,-11,-0.3982300884955752,-22.5,-13,0.04950266606980258,0.34138017010903976,1.2263,478500,0.08774721527619911,0.4502197302621609,1.2193,1
12060,Atlanta,GA,"Atlanta, GA",6279,25049,31328,38,"498,715","420,003",+18.74%,135.3 sq mi,"3,686/sq mi",33°46′N 84°25′W﻿ / ﻿33.76°N 84.42°W﻿ / 33.76; -84.42﻿ (Atlanta),4.10%,2.08%,6.16%,-55.99%,4.34%,0.92%,"$2,006","$176,000","$1,623",353691,1867,9,194,-21,-27,40.133779,70.5685618729097,9.698996655518394,36,-0.21739130434782605,-10,-0.1325301204819277,-5.5,-11,0.11438937919255789,-0.05731539283801701,0.5265,389950,0.01049494687742935,0.07964810033708725,0.9936,0
27260,Jacksonville,FL,"Jacksonville, FL",5329,25857,31186,12,"949,611","821,784",+15.55%,747.3 sq mi,"1,271/sq mi",30°20′N 81°40′W﻿ / ﻿30.33°N 81.66°W﻿ / 30.33; -81.66﻿ (12 Jacksonville),4.70%,28.86%,32.98%,-29.70%,4.97%,0.89%,"$1,934","$215,300","$1,914",334960,1719,40,137,-9,21,51.337793,61.87290969899666,40.80267558528429,40,-0.23076923076923073,-12,-0.2727272727272727,-15,-7,0.08333598845689516,0.00581283261633269,0.8959,392500,0.01948051948051943,0.19865628340204625,1.0001,0
29460,Lakeland,FL,"Lakeland, FL",4612,25517,30129,270,"112,641","97,422",+15.62%,66.2 sq mi,"1,702/sq mi",28°03′N 81°57′W﻿ / ﻿28.05°N 81.95°W﻿ / 28.05; -81.95﻿ (Lakeland),NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",282400,1775,88,64,-31,128,70.401338,70.5685618729097,70.23411371237458,36,-0.19999999999999996,-9,-0.4418604651162791,-28.5,-11,0.08428890424647117,0.3434159320573853,1.2457,333900,0.01212488632919073,0.29695086424548456,0.8508,0
14260,Boise City,ID,"Boise City, ID",4359,24261,28620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69%,"$1,492","$212,300","$1,456",513849,1748,83,174,33,-139,44.983278,77.59197324414716,12.37458193979933,34,-0.38181818181818183,-21,0.0625,2,-13,0.00561289910798601,-0.516721623541902,0.5663,585045,0.05432510362227427,0.2424107285063548,1.4908,0
39580,Raleigh,NC,"Raleigh, NC",4905,23279,28184,41,"467,665","403,892",+15.79%,145.1 sq mi,"3,179/sq mi",35°50′N 78°38′W﻿ / ﻿35.83°N 78.64°W﻿ / 35.83; -78.64﻿ (Raleigh),4.10%,7.87%,26.66%,-40.33%,4.34%,0.84%,"$1,833","$172,500","$1,454",420228,1672,46,3,5,46,94.314381,97.9933110367893,90.63545150501672,19.5,-0.45833333333333337,-16.5,-0.45070422535211263,-16,-27.5,0.26658928866778475,0.4665033648736847,1.6029,430000,0.01246509349997415,0.08860759493670889,1.0957,0
34820,Myrtle Beach,SC,"Myrtle Beach, SC",4544,21921,26465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57%,"$1,238","$162,300",$924,306383,NA,111,196,27,92,39.464883,30.434782608695656,48.49498327759198,56,-0.1384615384615384,-9,-0.33333333333333337,-28,9,0.2827587633719535,0.8358319081394012,0.9916,395165,0.05237017310252989,0.5075728673889821,1.0069,1
19660,Deltona,FL,"Deltona, FL",3319,19414,22733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",NA,NA,82,95,-25,25,62.207358,77.59197324414716,46.82274247491639,34,-0.26086956521739135,-12,-0.276595744680851,-13,-13,0.03586049118973933,0.08861011433835264,0.9889,389875,0.08328702417338141,0.2428275422378068,0.9934,0
29820,Las Vegas,NV,"Las Vegas, NV",7221,15395,22616,26,"641,903","583,756",+9.96%,141.8 sq mi,"4,527/sq mi",36°13′N 115°16′W﻿ / ﻿36.22°N 115.26°W﻿ / 36.22; -115.26﻿ (Las Vegas),8.20%,83.15%,91.13%,-49.14%,8.68%,0.60%,"$1,310","$267,900","$1,614",416647,1805,33,163,-23,12,47.658863,90.96989966555184,4.3478260869565215,26.5,-0.3026315789473685,-11.5,-0.3116883116883117,-12,-20.5,0.010305641440427,5.63320262651823e-4,0.4127,474450,0.0314130434782609,0.3956464185909691,1.2089,1
38940,Port St. Lucie,FL,"Port St. Lucie, FL",2807,16645,19452,114,"204,851","164,603",+24.45%,119.2 sq mi,"1,719/sq mi",27°17′N 80°23′W﻿ / ﻿27.28°N 80.38°W﻿ / 27.28; -80.38﻿ (Port St. Lucie),4.70%,24.83%,28.58%,-28.14%,4.97%,0.89%,"$1,934","$215,300","$1,914",361986,2166,112,38,7,133,75.919732,83.27759197324414,68.56187290969899,32,-0.30434782608695654,-14,-0.45299145299145294,-26.5,-15,0.07990816879410856,0.33191318302630535,1.2225,422450,-0.01526806526806523,0.3201583127473637,1.0764,1
34980,Nashville,TN,"Nashville, TN",4787,13234,18021,21,"689,447","601,222",+14.67%,475.8 sq mi,"1,449/sq mi",36°10′N 86°47′W﻿ / ﻿36.17°N 86.78°W﻿ / 36.17; -86.78﻿ (Nashville),3.80%,51.41%,36.82%,-61.20%,4.02%,0.71%,"$1,548","$167,200","$1,190",416472,1774,35,39,-12,53,75.752508,98.66220735785951,52.84280936454849,16,-0.4482758620689655,-13,-0.37254901960784315,-9.5,-31,0.05231984652308097,0.29893771527553015,1.0238,472450,0.04293598233995577,0.18870298150710776,1.2038,0
28940,Knoxville,TN,"Knoxville, TN",2505,14382,16887,135,"190,740","178,874",+6.63%,98.7 sq mi,"1,933/sq mi",35°58′N 83°56′W﻿ / ﻿35.97°N 83.94°W﻿ / 35.97; -83.94﻿ (Knoxville),3.90%,20.03%,13.82%,-49.04%,4.13%,0.71%,"$1,548","$167,200","$1,190",287678,1513,59,43,-13,83,74.247492,58.862876254180605,89.63210702341136,42,-0.1923076923076923,-10,-0.3587786259541985,-23.5,-5,0.0611065829956765,0.10709200085350724,1.5889,375000,0.07173478136610467,0.1367080933616247,0.9555,0
39340,Provo,UT,"Provo, UT",1508,13912,15420,256,"115,162","112,488",+2.38%,41.7 sq mi,"2,762/sq mi",40°14′N 111°38′W﻿ / ﻿40.24°N 111.64°W﻿ / 40.24; -111.64﻿ (Provo),NA,NA,NA,NA,NA,0.63%,"$1,362","$279,100","$1,748",559579,1650,122,143,49,-93,50.501672,84.2809364548495,16.722408026755854,31,-0.3921568627450981,-20,0.14814814814814814,4,-16,0.2071602986004515,-0.3498374903575786,0.6311,587650,0.0400884955752212,0.09995320542817045,1.4974,0
37340,Palm Bay,FL,"Palm Bay, FL",2482,12470,14952,239,"119,760","103,190",+16.06%,86.4 sq mi,"1,386/sq mi",27°59′N 80°40′W﻿ / ﻿27.98°N 80.66°W﻿ / 27.98; -80.66﻿ (Palm Bay),NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",NA,NA,89,73,6,42,67.558528,65.55183946488295,69.56521739130434,39,-0.25,-13,-0.21212121212121215,-10.5,-8,0.11815153065483042,0.22161767231409613,1.2339,374900,0.01351716680183834,0.22537363436537317,0.9553,0
36100,Ocala,FL,"Ocala, FL",2386,11440,13826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",239219,NA,144,98,-25,45,61.204013,57.19063545150501,65.21739130434783,42.5,-0.16666666666666663,-8.5,-0.2410714285714286,-13.5,-4.5,0.10430031502057124,0.2387169777361524,1.1763,298250,-0.0055018339446482,0.24322634431012924,0.76,0
41540,Salisbury,MD,"Salisbury, MD",1789,11748,13537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09%,"$2,370","$314,800","$3,430",354544,NA,126,276,2,-3,17.892977,8.695652173913043,27.09030100334448,77.5,-0.09883720930232552,-8.5,-0.18848167539267013,-18,30.5,0.04458515960862641,-0.04424880417914234,0.7542,484500,0.06008226851041476,0.32739726027397253,1.2346,1
24860,Greenville,SC,"Greenville, SC",2201,11238,13439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57%,"$1,238","$162,300",$924,277257,1402,61,131,35,93,52.675585,47.491638795986624,57.859531772575245,46,-0.19298245614035092,-11,-0.2698412698412699,-17,-1,0.2726042646507316,0.4656191496221713,1.0754,333579.5,0.04902512657630753,0.1962900536140149,0.85,0
36740,Orlando,FL,"Orlando, FL",3302,9939,13241,67,"307,573","238,300",+29.07%,110.6 sq mi,"2,781/sq mi",28°25′N 81°16′W﻿ / ﻿28.41°N 81.27°W﻿ / 28.41; -81.27﻿ (Orlando),5.30%,62.62%,66.24%,-56.04%,5.61%,0.89%,"$1,934","$215,300","$1,914",354569,1905,25,58,-19,151,71.237458,70.5685618729097,71.90635451505017,36,-0.21739130434782605,-10,-0.4418604651162791,-28.5,-11,0.10191649885740506,0.4819429726105495,1.2641,398700,0.00936708860759494,0.26372842675795183,1.0159,0
36420,Oklahoma City,OK,"Oklahoma City, OK",2498,10731,13229,22,"681,054","579,999",+17.42%,606.2 sq mi,"1,123/sq mi",35°28′N 97°31′W﻿ / ﻿35.46°N 97.51°W﻿ / 35.46; -97.51﻿ (Oklahoma City),2.80%,-2.75%,-1.93%,-55.73%,2.96%,0.90%,"$1,952","$136,800","$1,228",204073,1271,41,264,-39,-73,22.909699,35.11705685618729,10.702341137123746,51.5,-0.0803571428571429,-4.5,0.13186813186813184,6,4.5,0.17575456797884748,0.08352975308529587,0.5509,333950,0.13203389830508483,0.1535405872193436,0.8509,0
34940,Naples,FL,"Naples, FL",1660,10724,12384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",541167,NA,137,75,-20,160,67.391304,67.89297658862876,66.88963210702342,37,-0.26,-13,-0.46376811594202894,-32,-10,0.03958269052531182,0.5260371717107419,1.1944,799499.5,0.00565974842767302,0.5302890228730022,2.0372,1
16700,Charleston,SC,"Charleston, SC",2778,8882,11660,179,"150,227","120,083",+25.10%,114.8 sq mi,"1,309/sq mi",32°49′N 79°57′W﻿ / ﻿32.81°N 79.95°W﻿ / 32.81; -79.95﻿ (Charleston),3.70%,77.18%,60.42%,-36.93%,3.91%,0.57%,"$1,238","$162,300",$924,381486,1748,71,27,109,180,81.270903,88.2943143812709,74.24749163879598,28.5,-0.5403225806451613,-33.5,-0.5615384615384615,-36.5,-18.5,0.21142059413329473,0.4697892996575472,1.2804,574990,0.14998,0.04543636363636372,1.4651,0
46060,Tucson,AZ,"Tucson, AZ",2735,8857,11592,33,"542,629","520,116",+4.33%,241.0 sq mi,"2,252/sq mi",32°09′N 110°52′W﻿ / ﻿32.15°N 110.87°W﻿ / 32.15; -110.87﻿ (Tucson),5.90%,19.67%,19.77%,-20.53%,6.24%,0.66%,"$1,446","$225,500","$1,499",321613,1582,51,205,-28,-93,37.29097,61.87290969899666,12.709030100334449,40,-0.16666666666666663,-8,-0.02439024390243904,-1,-7,0.1732813337811514,-0.2989544272572764,0.5872,379450,0.03958904109589034,0.15042544063765306,0.9669,0
22220,Fayetteville,AR,"Fayetteville, AR",2241,9123,11364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62%,"$1,358","$127,800",$798,283191,NA,105,151,-5,-19,49.16388,22.74247491638796,75.58528428093646,60.5,-0.0546875,-3.5,-0.00819672131147541,-0.5,13.5,0.1612632251267352,0.07072012635310454,1.305,406250,0.05519480519480524,0.3912671232876712,1.0352,1
39460,Punta Gorda,FL,"Punta Gorda, FL",1734,9526,11260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",354018,NA,214,86,-30,60,63.712375,49.163879598662206,78.26086956521739,45,-0.13461538461538458,-7,-0.34306569343065696,-23.5,-2,0.08697365163963444,0.0589224030610338,1.3411,422497.5,0.05756570713391729,0.4364140772812346,1.0766,1
26620,Huntsville,AL,"Huntsville, AL",2313,8832,11145,105,"215,006","180,105",+19.38%,218.1 sq mi,986/sq mi,34°41′N 86°40′W﻿ / ﻿34.69°N 86.67°W﻿ / 34.69; -86.67﻿ (Huntsville),2.90%,12.17%,9.76%,-58.00%,3.07%,0.41%,$895,"$142,700",$587,284848,NA,113,32,-4,188,78.093645,99.33110367892976,56.85618729096989,15,-0.5588235294117647,-19,-0.7413793103448276,-43,-32,0.04628419363083913,0.642890986410128,1.0524,369950,-0.0121337057469546,0.05529645001640215,0.9427,1
41100,St. George,UT,"St. George, UT",1568,9204,10772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63%,"$1,362","$279,100","$1,748",542812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26900,Indianapolis,IN,"Indianapolis, IN",1640,8854,10494,15,"887,642","820,445",+8.19%,361.6 sq mi,"2,455/sq mi",39°46′N 86°08′W﻿ / ﻿39.77°N 86.14°W﻿ / 39.77; -86.14﻿ (14 Indianapolis),4.70%,48.76%,44.10%,-49.83%,4.97%,0.85%,"$1,853","$141,700","$1,207",254810,1396,32,153,-23,52,48.996656,56.187290969899664,41.80602006688963,43,-0.1568627450980392,-8,-0.328125,-21,-4,0.17881696378178646,0.05455683256475274,0.907,287450,0.04527272727272735,0.08492168333647854,0.7324,0
40060,Richmond,VA,"Richmond, VA",1286,8122,9408,100,"226,610","204,214",+10.97%,59.9 sq mi,"3,783/sq mi",37°32′N 77°28′W﻿ / ﻿37.53°N 77.47°W﻿ / 37.53; -77.47﻿ (Richmond),5.40%,55.01%,60.94%,-52.88%,5.71%,0.82%,"$1,779","$273,100","$2,234",313876,1487,45,134,30,17,51.672241,59.19732441471572,44.14715719063545,41.5,-0.2589285714285714,-14.5,-0.14432989690721654,-7,-5.5,0.16505237509264226,0.20094681724898655,0.958,372450,-0.00604459389135747,0.00950006098469957,0.949,0
40900,Sacramento,CA,"Sacramento, CA",870,8325,9195,35,"524,943","466,488",+12.53%,98.6 sq mi,"5,324/sq mi",38°34′N 121°28′W﻿ / ﻿38.56°N 121.46°W﻿ / 38.56; -121.46﻿ (Sacramento),7.40%,87.42%,84.16%,-34.59%,7.83%,0.76%,"$1,644","$505,000","$3,818",595005,2212,29,50,-14,-30,72.575251,93.31103678929766,51.83946488294314,25,-0.375,-15,-0.15254237288135597,-4.5,-22,-0.01830386335618639,-0.28917145591263627,1.0185,628500,0.0137096774193548,0.1375565610859728,1.6015,0
45540,The Villages,FL,"The Villages, FL",1741,7105,8846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",369117,NA,288,34,-12,67,77.090301,59.19732441471572,94.98327759197323,41.5,-0.20192307692307687,-10.5,-0.2314814814814815,-12.5,-5.5,-0.04546254254105553,0.5747743651937522,1.845,410000,0.06493506493506485,0.33550488599348527,1.0447,1
39150,Prescott Valley,AZ,"Prescott Valley, AZ",1432,7268,8700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66%,"$1,446","$225,500","$1,499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17900,Columbia,SC,"Columbia, SC",1297,7288,8585,205,"136,632","129,272",+5.69%,136.8 sq mi,999/sq mi,34°01′N 80°53′W﻿ / ﻿34.02°N 80.89°W﻿ / 34.02; -80.89﻿ (Columbia),4.60%,64.64%,42.34%,-21.51%,4.87%,0.57%,"$1,238","$162,300",$924,216737,1391,67,62,30,12,70.735786,90.96989966555184,50.50167224080268,26.5,-0.3977272727272727,-17.5,-0.18461538461538465,-6,-20.5,0.20155712988452157,0.12762602311855398,1.0107,300109.5,6.985661887295436e-4,0.20238586510146428,0.7647,0
17660,Coeur d'Alene,ID,"Coeur d'Alene, ID",1260,7283,8543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69%,"$1,492","$212,300","$1,456",583167,NA,272,28,70,-26,81.103679,87.29096989966555,74.91638795986621,29,-0.5166666666666666,-31,0.5675675675675675,10.5,-18,-0.00371886609376037,-0.3950712470859331,1.2893,989375,0.1529161568490358,0.4236635729189151,2.521,1
24540,Greeley,CO,"Greeley, CO",1773,6730,8503,286,"108,795","92,889",+17.12%,48.9 sq mi,"2,225/sq mi",40°25′N 104°46′W﻿ / ﻿40.41°N 104.76°W﻿ / 40.41; -104.76﻿ (Greeley),NA,NA,NA,NA,NA,0.51%,"$1,113","$343,300","$1,756",505900,NA,177,97,-6,19,61.538462,70.5685618729097,52.508361204013376,36,-0.18181818181818177,-8,-0.12195121951219512,-5,-11,0.2100129526463568,0.2552981122439597,1.0194,499950,0.02051439069197802,0.09171306911234844,1.2739,0
19300,Daphne,AL,"Daphne, AL",1515,6843,8358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41%,$895,"$142,700",$587,317292,NA,208,235,19,20,30.936455,39.130434782608695,22.74247491638796,49.5,-0.2142857142857143,-13.5,-0.2442748091603053,-16,2.5,0.19841440145807063,0.2052060929317583,0.7029,474865.5,0.06963734654803466,0.2176038461538461,1.21,0
46140,Tulsa,OK,"Tulsa, OK",1129,7207,8336,47,"413,066","391,906",+5.40%,197.5 sq mi,"2,091/sq mi",36°07′N 95°54′W﻿ / ﻿36.12°N 95.90°W﻿ / 36.12; -95.90﻿ (Tulsa),3.20%,2.54%,-1.20%,-56.87%,3.39%,0.90%,"$1,952","$136,800","$1,228",196439,1264,54,185,-4,58,42.474916,54.515050167224075,30.434782608695656,43.5,-0.1944444444444444,-10.5,-0.3203125,-20.5,-3.5,0.16426905367692712,0.2546607536189607,0.7851,275037,0.04776000000000002,0.07899960768928982,0.7008,0
44060,Spokane,WA,"Spokane, WA",1460,6714,8174,97,"228,989","208,916",+9.61%,68.8 sq mi,"3,328/sq mi",47°40′N 117°26′W﻿ / ﻿47.66°N 117.43°W﻿ / 47.66; -117.43﻿ (Spokane),4.60%,-12.08%,-25.77%,-52.12%,4.87%,0.98%,"$2,134","$339,000","$3,326",423455,1516,98,76,5,-51,67.056856,70.5685618729097,63.54515050167224,36,-0.2941176470588235,-15,-0.08860759493670889,-3.5,-11,0.09063788315286736,-0.29666337992604563,1.1424,482495,-0.0151153296591141,0.2615897502941562,1.2294,0
43900,Spartanburg,SC,"Spartanburg, SC",1395,6632,8027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57%,"$1,238","$162,300",$924,215754,NA,159,110,17,83,58.862876,59.19732441471572,58.52842809364549,41.5,-0.2589285714285714,-14.5,-0.25225225225225223,-14,-5.5,0.1827813188250227,0.39766311964347967,1.0801,289556,0.03449803501250437,0.24350079770501457,0.7378,0
29420,Lake Havasu City,AZ,"Lake Havasu City, AZ",1459,6045,7504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66%,"$1,446","$225,500","$1,499",359170,NA,207,249,2,-79,27.257525,28.762541806020064,25.75250836120401,57,-0.12307692307692308,-8,-0.04201680672268904,-2.5,10,0.1371833252534893,-0.21385353826964348,0.7367,422450,0.04852320675105481,0.282094081942337,1.0764,0
37860,Pensacola,FL,"Pensacola, FL",1854,5577,7431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",271285,NA,109,37,40,15,76.254181,89.63210702341136,62.87625418060201,27.5,-0.42708333333333337,-20.5,-0.3529411764705882,-15,-19.5,0.1887930573299512,-0.06683590126049,1.1296,382499.5,0.00660412116108322,0.16058408556474246,0.9746,0
38860,Portland,ME,"Portland, ME",777,6436,7213,NA,NA,NA,NA,NA,NA,NA,4.60%,136.13%,110.08%,-16.30%,4.87%,1.36%,"$2,953","$190,400","$2,585",447588,NA,97,8,30,36,89.632107,81.27090301003345,97.9933110367893,33,-0.4107142857142857,-23,-0.4107142857142857,-23,-14,-0.04113635355886747,-0.01727346947570007,2.1812,522000,0.04609218436873741,0.1863636363636363,1.3301,0
26140,Homosassa Springs,FL,"Homosassa Springs, FL",1208,5977,7185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",253684,NA,256,48,-22,24,73.578595000000007,60.535117056856194,86.62207357859532,41,-0.18000000000000005,-9,-0.2264150943396226,-12,-6,0.08811123492879891,0.085836983981179,1.5052,315000,-0.01253918495297801,0.26050420168067223,0.8027,0
49180,Winston,NC,"Winston, NC",783,6179,6962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84%,"$1,833","$172,500","$1,454",220176,1545,80,84,-18,49,65.050167,57.19063545150501,72.90969899665552,42.5,-0.1826923076923077,-9.5,-0.27350427350427353,-16,-4.5,0.07898445469263748,0.11641991473096258,1.2718,294115,-0.003,-0.00686313408014582,0.7494,0
